Type,Name,Display Name,Bin Number,Location,On Hand
Inventory Item,6010-103533-000,"SIGNAL GENERATOR, ADJUSTABLE, 1HZ-150HZ, 1-CHANNEL, LCD DISPLAY",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103534-000,"HALL EFFECT SWITCH, PROGRAMMABLE, SE (TSOT-3L)",QEC Inventory,Ogden Manufacturing,0
Inventory Item,6010-103535-000,"NEMA 4 ENCLOSURE, 48HX30WX12D",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103536-000,"SUBPANEL, BENT, GALVANIZED, 48H X 30W",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103537-000,"KIT, FLOOR, ENCLOSURE 12 X 12",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103537-000,"KIT, FLOOR, ENCLOSURE 12 X 12",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103538-000,"ENCLOSURE, POWDER-COATED STEEL, W/MOUNTING PLATE, IP66, 400mm X 400mm X 200mm",B4152A,Ogden Manufacturing,0
Inventory Item,6010-103538-000,"ENCLOSURE, POWDER-COATED STEEL, W/MOUNTING PLATE, IP66, 400mm X 400mm X 200mm",CP-Floor,Ogden Manufacturing,2
Inventory Item,6010-103538-000,"ENCLOSURE, POWDER-COATED STEEL, W/MOUNTING PLATE, IP66, 400mm X 400mm X 200mm",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103538-000,"ENCLOSURE, POWDER-COATED STEEL, W/MOUNTING PLATE, IP66, 400mm X 400mm X 200mm",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103538-000,"ENCLOSURE, POWDER-COATED STEEL, W/MOUNTING PLATE, IP66, 400mm X 400mm X 200mm",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,6010-103538-000,"ENCLOSURE, POWDER-COATED STEEL, W/MOUNTING PLATE, IP66, 400mm X 400mm X 200mm",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6010-103539-000,"DC UPS, 24VDC 10A, 12V 5AH BATTERY, DIN RAIL MOUNTED",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103539-000,"DC UPS, 24VDC 10A, 12V 5AH BATTERY, DIN RAIL MOUNTED",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103540-000,"DC-DC CONVERTER, 24 VDC, 60W OUTPUT, 150-1500VDC INPUT, DINRAIL",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103540-000,"DC-DC CONVERTER, 24 VDC, 60W OUTPUT, 150-1500VDC INPUT, DINRAIL",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103541-000,"SHIELD, DRIP, ENCLOSURE, 30 IN.",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103542-000,"TERMINAL BLOCK UT 16, 16-4AWG, 12.2mm W, GRAY (OUTPUT TERMINALS 1000V)",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103542-000,"TERMINAL BLOCK UT 16, 16-4AWG, 12.2mm W, GRAY (OUTPUT TERMINALS 1000V)",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103543-000,"TERMINAL BLOCK UT 16, 16-4AWG, 12.2mm W, BLUE (OUTPUT TERMINALS 1000V)",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103543-000,"TERMINAL BLOCK UT 16, 16-4AWG, 12.2mm W, BLUE (OUTPUT TERMINALS 1000V)",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103544-000,"TERMINAL BLOCK UT 16-PE, 16-4AWG, 12.2mm W, GREEN",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103544-000,"TERMINAL BLOCK UT 16-PE, 16-4AWG, 12.2mm W, GREEN",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103545-000,"END COVER, TERMINAL, D-UT 16",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103545-000,"END COVER, TERMINAL, D-UT 16",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103546-000,"MARKER STRIP, ZB12, LABELED, L1, L2, L3, N, PE",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103546-000,"MARKER STRIP, ZB12, LABELED, L1, L2, L3, N, PE",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103548-000,"FUSE HOLDER, 800VAC/1000VDC 30A, 10x38MM",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103548-000,"FUSE HOLDER, 800VAC/1000VDC 30A, 10x38MM",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103549-000,"FUSE, 30A 1000VDC, 10x38mm, PHOTOVOLTAIC",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103549-000,"FUSE, 30A 1000VDC, 10x38mm, PHOTOVOLTAIC",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103550-000,"FUSE, 4A 1000VDC, 10x38mm, PHOTOVOLTAIC",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103550-000,"FUSE, 4A 1000VDC, 10x38mm, PHOTOVOLTAIC",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103551-000,"BUSBAR, 5 POSITION, 3C 6AWG, 2C 2/0AWG, 250A 600V, PHOTOVOLTAIC, RED",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103551-000,"BUSBAR, 5 POSITION, 3C 6AWG, 2C 2/0AWG, 250A 600V, PHOTOVOLTAIC, RED",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103552-000,"BUSBAR, 5 POSITION, 3C 6AWG, 2C 2/0AWG, 250A 600V, PHOTOVOLTAIC, BLACK",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103552-000,"BUSBAR, 5 POSITION, 3C 6AWG, 2C 2/0AWG, 250A 600V, PHOTOVOLTAIC, BLACK",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103553-000,"CONDUIT, LIQUID TIGHT FLEXIBLE, METALLIC, 3/4"", LA-12",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103554-000,"CONDUIT, LIQUID TIGHT FLEXIBLE, METALLIC, 1/2"", LA-11",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103555-000,"CONNECTOR, LIQUID TIGHT, MALLEABLE IRON, STRAIGHT 3/4 IN",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103555-000,"CONNECTOR, LIQUID TIGHT, MALLEABLE IRON, STRAIGHT 3/4 IN",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103557-000,"CONNECTOR, MALE, DB15 TO TERMINAL BOARD",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103557-000,"CONNECTOR, MALE, DB15 TO TERMINAL BOARD",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103558-000,"TERMINAL, LUG, 3-4 AWG, 1/4 STUD, TIN-PLATED COPPER",Kit Inventory,Ogden Manufacturing,51
Inventory Item,6010-103558-000,"TERMINAL, LUG, 3-4 AWG, 1/4 STUD, TIN-PLATED COPPER",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103558-000,"TERMINAL, LUG, 3-4 AWG, 1/4 STUD, TIN-PLATED COPPER",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103558-000,"TERMINAL, LUG, 3-4 AWG, 1/4 STUD, TIN-PLATED COPPER",Engine Assembly,Ogden Manufacturing,0
Inventory Item,6010-103561-000,"TERMINAL, LUG, 6 AWG, 1/4 STUD, TIN-PLATED COPPER",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103561-000,"TERMINAL, LUG, 6 AWG, 1/4 STUD, TIN-PLATED COPPER",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103562-000,"WIRE, HOOK-UP, 6 AWG, 133/27 STRANDING, -40C TO 105C, 600V, BLACK, UL AWM 1015/CSA",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103562-000,"WIRE, HOOK-UP, 6 AWG, 133/27 STRANDING, -40C TO 105C, 600V, BLACK, UL AWM 1015/CSA",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103566-000,"THERMOCOUPLE, TYPE N, 3 mm DIA X 95 mm L, M8-1.25 THREAD W/2.5 m LEAD",Racks-Bay 1,Ogden Manufacturing,91
Inventory Item,6010-103566-000,"THERMOCOUPLE, TYPE N, 3 mm DIA X 95 mm L, M8-1.25 THREAD W/2.5 m LEAD",Inspection Square B2,Ogden Manufacturing,5
Inventory Item,6010-103566-000,"THERMOCOUPLE, TYPE N, 3 mm DIA X 95 mm L, M8-1.25 THREAD W/2.5 m LEAD",QEC Inventory,Ogden Manufacturing,91
Inventory Item,6010-103566-000,"THERMOCOUPLE, TYPE N, 3 mm DIA X 95 mm L, M8-1.25 THREAD W/2.5 m LEAD",Customer Rebuilt,Customer Rebuilds,0
Inventory Item,6010-103568-000,"POWER SUPPLY, AC/DC 24V 75W CONVERTOR, 3.2A METAL HSG DIN RAIL MOUNT",B4171B,Ogden Manufacturing,65
Inventory Item,6010-103568-000,"POWER SUPPLY, AC/DC 24V 75W CONVERTOR, 3.2A METAL HSG DIN RAIL MOUNT",CAP 3's,Ogden Manufacturing,1
Inventory Item,6010-103568-000,"POWER SUPPLY, AC/DC 24V 75W CONVERTOR, 3.2A METAL HSG DIN RAIL MOUNT",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,6010-103568-000,"POWER SUPPLY, AC/DC 24V 75W CONVERTOR, 3.2A METAL HSG DIN RAIL MOUNT",TX Warehouse,Texas Warehouse,1
Inventory Item,6010-103568-000,"POWER SUPPLY, AC/DC 24V 75W CONVERTOR, 3.2A METAL HSG DIN RAIL MOUNT",B4243A,Ogden Manufacturing,0
Inventory Item,6010-103568-000,"POWER SUPPLY, AC/DC 24V 75W CONVERTOR, 3.2A METAL HSG DIN RAIL MOUNT",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6010-103568-000,"POWER SUPPLY, AC/DC 24V 75W CONVERTOR, 3.2A METAL HSG DIN RAIL MOUNT",CPM022D,Ogden Manufacturing,14
Inventory Item,6010-103569-000_ConvertNI,"HEAT SHRINK TUBING, 1/8"", WAGO, WHITE, ROLL",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103570-000_ConvertNI,"HEAT SHRINK TUBING, 3/16"", WAGO, WHITE, ROLL",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103571-000_ConvertNI,"TERMINAL MARKER, PHOENIX CONTACT, SNAP-IN, PLAIN WHITE, 5.2mm",CAP 3's,Ogden Manufacturing,1
Inventory Item,6010-103573-000,"CIRCUIT BREAKER, THERMAL DEVICE, TCP 2A",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103573-000,"CIRCUIT BREAKER, THERMAL DEVICE, TCP 2A",CPM023B,Ogden Manufacturing,19
Inventory Item,6010-103573-000,"CIRCUIT BREAKER, THERMAL DEVICE, TCP 2A",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6010-103577-000,"CONTACTOR, 3P(1 NC AUX), AC-3 440V 9A, 24VDC COIL",Inspection Square B2,Ogden Manufacturing,0
Inventory Item,6010-103577-000,"CONTACTOR, 3P(1 NC AUX), AC-3 440V 9A, 24VDC COIL",CS Warehouse,Customer Support,0
Inventory Item,6010-103577-000,"CONTACTOR, 3P(1 NC AUX), AC-3 440V 9A, 24VDC COIL",CAP 3's,Ogden Manufacturing,59
Inventory Item,6010-103586-000,"TIMER CONTROLLED DRAIN VALVE, 230VAC, C/W INTEGRATED BALL VALVE AND STRAINER",CS Warehouse,Customer Support,0
Inventory Item,6010-103586-000,"TIMER CONTROLLED DRAIN VALVE, 230VAC, C/W INTEGRATED BALL VALVE AND STRAINER",CS-Ogden-Overflow,Customer Support,1
Inventory Item,6010-103588-000,"CABLE, UNSHIELDED, PVC JACKET GY, 3X 20 AWG 7/28 STRAND, BK-RD-WH, PVC, 300V, -20C/80C, UL AWM 2509/CSA CMG FT4",B4111A,Ogden Manufacturing,0
Inventory Item,6010-103588-000,"CABLE, UNSHIELDED, PVC JACKET GY, 3X 20 AWG 7/28 STRAND, BK-RD-WH, PVC, 300V, -20C/80C, UL AWM 2509/CSA CMG FT4",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,6010-103588-000,"CABLE, UNSHIELDED, PVC JACKET GY, 3X 20 AWG 7/28 STRAND, BK-RD-WH, PVC, 300V, -20C/80C, UL AWM 2509/CSA CMG FT4",B4111D,Ogden Manufacturing,2000
Inventory Item,6010-103590-000,"RELAY, TIME DELAY, 0.5S TO 240 HRS., SPDT, 16A",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103591-000,"CONTACTOR, NON-REVERSING, 240VAC, 50A, AC3, 3 POLE N.O.",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103592-000,"CIRCUIT BREAKER, MINI, 10A, 2 POLE, UL489, CHARACTERISTIC C",CPN172E,Ogden Manufacturing,31
Inventory Item,6010-103592-000,"CIRCUIT BREAKER, MINI, 10A, 2 POLE, UL489, CHARACTERISTIC C",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,6010-103592-000,"CIRCUIT BREAKER, MINI, 10A, 2 POLE, UL489, CHARACTERISTIC C",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103592-000,"CIRCUIT BREAKER, MINI, 10A, 2 POLE, UL489, CHARACTERISTIC C",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6010-103594-000,"CIRCUIT BREAKER, 2A, 1 POLE, DIN MOUNTED, UL489, CHARACTERISTIC C",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6010-103594-000,"CIRCUIT BREAKER, 2A, 1 POLE, DIN MOUNTED, UL489, CHARACTERISTIC C",B4172B,Ogden Manufacturing,0
Inventory Item,6010-103594-000,"CIRCUIT BREAKER, 2A, 1 POLE, DIN MOUNTED, UL489, CHARACTERISTIC C",B4182B,Ogden Manufacturing,0
Inventory Item,6010-103594-000,"CIRCUIT BREAKER, 2A, 1 POLE, DIN MOUNTED, UL489, CHARACTERISTIC C",CPN172F,Ogden Manufacturing,67
Inventory Item,6010-103594-000,"CIRCUIT BREAKER, 2A, 1 POLE, DIN MOUNTED, UL489, CHARACTERISTIC C",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103595-000,"CIRCUIT BREAKER, MINI, 15A, 2 POLE, UL489, CHARACTERISTIC K",CPN172B,Ogden Manufacturing,27
Inventory Item,6010-103595-000,"CIRCUIT BREAKER, MINI, 15A, 2 POLE, UL489, CHARACTERISTIC K",B4211A,Bay 4 Bulk Storage,0
Inventory Item,6010-103595-000,"CIRCUIT BREAKER, MINI, 15A, 2 POLE, UL489, CHARACTERISTIC K",CS-Ogden-Overflow,Customer Support,2
Inventory Item,6010-103595-000,"CIRCUIT BREAKER, MINI, 15A, 2 POLE, UL489, CHARACTERISTIC K",PA Warehouse,Pennsylvania Warehouse,0
Inventory Item,6010-103595-000,"CIRCUIT BREAKER, MINI, 15A, 2 POLE, UL489, CHARACTERISTIC K",B4211A,Ogden Manufacturing,0
Inventory Item,6010-103595-000,"CIRCUIT BREAKER, MINI, 15A, 2 POLE, UL489, CHARACTERISTIC K",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103595-000,"CIRCUIT BREAKER, MINI, 15A, 2 POLE, UL489, CHARACTERISTIC K",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,6010-103595-000,"CIRCUIT BREAKER, MINI, 15A, 2 POLE, UL489, CHARACTERISTIC K",CS Warehouse,Customer Support,0
Inventory Item,6010-103596-000,"CIRCUIT BREAKER, MINI, 15A, 2 POLE, UL489, CHARACTERISTIC C",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103596-000,"CIRCUIT BREAKER, MINI, 15A, 2 POLE, UL489, CHARACTERISTIC C",CPN172C,Ogden Manufacturing,26
Inventory Item,6010-103596-000,"CIRCUIT BREAKER, MINI, 15A, 2 POLE, UL489, CHARACTERISTIC C",B4211A,Ogden Manufacturing,0
Inventory Item,6010-103596-000,"CIRCUIT BREAKER, MINI, 15A, 2 POLE, UL489, CHARACTERISTIC C",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,6010-103597-000,"CIRCUIT BREAKER, MINI, 30A, 2 POLE, UL489, CHARACTERISTIC-C",CPM011D,Ogden Manufacturing,43
Inventory Item,6010-103597-000,"CIRCUIT BREAKER, MINI, 30A, 2 POLE, UL489, CHARACTERISTIC-C",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103599-000,"CIRCUIT BREAKER, MINI, 30A, 2 POLE, DIN MOUNTED, UL489, CHARACTERISTIC C",B4151A,Ogden Manufacturing,9
Inventory Item,6010-103599-000,"CIRCUIT BREAKER, MINI, 30A, 2 POLE, DIN MOUNTED, UL489, CHARACTERISTIC C",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103599-000,"CIRCUIT BREAKER, MINI, 30A, 2 POLE, DIN MOUNTED, UL489, CHARACTERISTIC C",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103600-000,"CIRCUIT BREAKER, MINI, 32A, 2 POLE, DIN MOUNTED, UL489, CHARACTERISTIC C",B4211E,Ogden Manufacturing,0
Inventory Item,6010-103600-000,"CIRCUIT BREAKER, MINI, 32A, 2 POLE, DIN MOUNTED, UL489, CHARACTERISTIC C",B4211B,Ogden Manufacturing,0
Inventory Item,6010-103600-000,"CIRCUIT BREAKER, MINI, 32A, 2 POLE, DIN MOUNTED, UL489, CHARACTERISTIC C",B4211B,Bay 4 Bulk Storage,0
Inventory Item,6010-103600-000,"CIRCUIT BREAKER, MINI, 32A, 2 POLE, DIN MOUNTED, UL489, CHARACTERISTIC C",CPM022A,Ogden Manufacturing,110
Inventory Item,6010-103600-000,"CIRCUIT BREAKER, MINI, 32A, 2 POLE, DIN MOUNTED, UL489, CHARACTERISTIC C",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103600-000,"CIRCUIT BREAKER, MINI, 32A, 2 POLE, DIN MOUNTED, UL489, CHARACTERISTIC C",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,6010-103607-000,"DC UPS, 24VDC 10A, 12V BATTERY 17-130AH, DIN RAIL",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103609-000,"VFD, 5HP 240V 1-PHASE INPUT, 3-PHASE OUTPUT, 17.6A (IP20)",B4152B,Ogden Manufacturing,0
Inventory Item,6010-103609-000,"VFD, 5HP 240V 1-PHASE INPUT, 3-PHASE OUTPUT, 17.6A (IP20)",B4151B,Ogden Manufacturing,0
Inventory Item,6010-103609-000,"VFD, 5HP 240V 1-PHASE INPUT, 3-PHASE OUTPUT, 17.6A (IP20)",B4152B,Bay 4 Bulk Storage,0
Inventory Item,6010-103609-000,"VFD, 5HP 240V 1-PHASE INPUT, 3-PHASE OUTPUT, 17.6A (IP20)",B4151B,Bay 4 Bulk Storage,0
Inventory Item,6010-103609-000,"VFD, 5HP 240V 1-PHASE INPUT, 3-PHASE OUTPUT, 17.6A (IP20)",CPM032A,Ogden Manufacturing,36
Inventory Item,6010-103609-000,"VFD, 5HP 240V 1-PHASE INPUT, 3-PHASE OUTPUT, 17.6A (IP20)",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,6010-103609-000,"VFD, 5HP 240V 1-PHASE INPUT, 3-PHASE OUTPUT, 17.6A (IP20)",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6010-103609-000,"VFD, 5HP 240V 1-PHASE INPUT, 3-PHASE OUTPUT, 17.6A (IP20)",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103610-000,"CONTROLLER, 30V INPUT, 1A, PWM SYNCHRONOUS BUCK SWITCHING REGULATOR, NOISE SENSITIVE",QEC Inventory,Ogden Manufacturing,0
Inventory Item,6010-103610-000,"CONTROLLER, 30V INPUT, 1A, PWM SYNCHRONOUS BUCK SWITCHING REGULATOR, NOISE SENSITIVE",QEC102A,Ogden Manufacturing,5669
Inventory Item,6010-103610-000,"CONTROLLER, 30V INPUT, 1A, PWM SYNCHRONOUS BUCK SWITCHING REGULATOR, NOISE SENSITIVE",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6010-103610-000,"CONTROLLER, 30V INPUT, 1A, PWM SYNCHRONOUS BUCK SWITCHING REGULATOR, NOISE SENSITIVE",WESCO,Ogden Manufacturing,2104
Inventory Item,6010-103612-000,"CIRCUIT BREAKER/DISCONNECT, TYPE III MANUAL RESET, 60A 30vdc, SURFACE MOUNT",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103612-000,"CIRCUIT BREAKER/DISCONNECT, TYPE III MANUAL RESET, 60A 30vdc, SURFACE MOUNT",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103612-000,"CIRCUIT BREAKER/DISCONNECT, TYPE III MANUAL RESET, 60A 30vdc, SURFACE MOUNT",CPM012C,Ogden Manufacturing,2
Inventory Item,6010-103613-000,"DC-DC CONVERTER, 24 VDC, 240W OUTPUT, 17-33VDC INPUT, DINRAIL",B4181B,Ogden Manufacturing,14
Inventory Item,6010-103613-000,"DC-DC CONVERTER, 24 VDC, 240W OUTPUT, 17-33VDC INPUT, DINRAIL",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103613-000,"DC-DC CONVERTER, 24 VDC, 240W OUTPUT, 17-33VDC INPUT, DINRAIL",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103613-000,"DC-DC CONVERTER, 24 VDC, 240W OUTPUT, 17-33VDC INPUT, DINRAIL",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,6010-103613-000,"DC-DC CONVERTER, 24 VDC, 240W OUTPUT, 17-33VDC INPUT, DINRAIL",B4181B,Bay 4 Bulk Storage,0
Inventory Item,6010-103614-000,"CIRCUIT BREAKER, MINI, 20A, 2 POLE, DIN MOUNTED, UL489, CHARACTERISTIC C",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103620-000,"4C DISTRIBUTION TERMINAL BLOCK, WAGO, 1x35 MM² SCREW-CLAMP, 3x10MM² CAGE-CLAM, GREY, DINRAIL",CPM012H,Ogden Manufacturing,41
Inventory Item,6010-103620-000,"4C DISTRIBUTION TERMINAL BLOCK, WAGO, 1x35 MM² SCREW-CLAMP, 3x10MM² CAGE-CLAM, GREY, DINRAIL",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6010-103620-000,"4C DISTRIBUTION TERMINAL BLOCK, WAGO, 1x35 MM² SCREW-CLAMP, 3x10MM² CAGE-CLAM, GREY, DINRAIL",Development - B2,Ogden Manufacturing,0
Inventory Item,6010-103620-000,"4C DISTRIBUTION TERMINAL BLOCK, WAGO, 1x35 MM² SCREW-CLAMP, 3x10MM² CAGE-CLAM, GREY, DINRAIL",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103621-000,"SWITCH, TRANSFER, 4 POLE, 3 POSITION, 63A — COMO CS I-0-II 4P",B4151A,Ogden Manufacturing,4
Inventory Item,6010-103621-000,"SWITCH, TRANSFER, 4 POLE, 3 POSITION, 63A — COMO CS I-0-II 4P",CAP 3's,Ogden Manufacturing,0
Inventory Item,6010-103622-000,LED LIGHTING DRIVERS SOD 123 20mA 15% CCR,QEC102A,Ogden Manufacturing,3000
Inventory Item,6010-103622-000,LED LIGHTING DRIVERS SOD 123 20mA 15% CCR,WESCO,Ogden Manufacturing,530
Inventory Item,6010-103622-000,LED LIGHTING DRIVERS SOD 123 20mA 15% CCR,Receiving Dock,Ogden Manufacturing,0
Inventory Item,6010-103623-000,SCHOTTKY DIODES & RECTIFIERS 30VRRM 20A IFSM 0.48VF 110pF SBR,WESCO,Ogden Manufacturing,420
Inventory Item,6010-103623-000,SCHOTTKY DIODES & RECTIFIERS 30VRRM 20A IFSM 0.48VF 110pF SBR,QEC102A,Ogden Manufacturing,5000
Inventory Item,6010-103623-000,SCHOTTKY DIODES & RECTIFIERS 30VRRM 20A IFSM 0.48VF 110pF SBR,Receiving Dock,Ogden Manufacturing,0
Inventory Item,6010-103624-000,ISOLATION AMPLIFIERS 4kV PEAK ISO AMP,B4622A,Ogden Manufacturing,5250
Inventory Item,6010-103624-000,ISOLATION AMPLIFIERS 4kV PEAK ISO AMP,B4621A,Ogden Manufacturing,0
Inventory Item,6010-103624-000,ISOLATION AMPLIFIERS 4kV PEAK ISO AMP,Receiving Dock,Ogden Manufacturing,0
Inventory Item,6010-103624-000,ISOLATION AMPLIFIERS 4kV PEAK ISO AMP,WESCO,Ogden Manufacturing,4541
Inventory Item,6010-103625-000,DIGITAL ISOLATORS ISO 5V CAN XCVR,WESCO,Ogden Manufacturing,21
Inventory Item,6010-103625-000,DIGITAL ISOLATORS ISO 5V CAN XCVR,Receiving Dock,Ogden Manufacturing,0
Inventory Item,6010-103625-000,DIGITAL ISOLATORS ISO 5V CAN XCVR,QEC103A,Ogden Manufacturing,1050
Inventory Item,6010-103626-000,SWITCHING VOLTAGE REGULATORS 2A BOOST/INVERTING SWITCHING REGULATOR,Receiving Dock,Ogden Manufacturing,0
Inventory Item,6010-103626-000,SWITCHING VOLTAGE REGULATORS 2A BOOST/INVERTING SWITCHING REGULATOR,B4621A,Ogden Manufacturing,492
Inventory Item,6010-103626-000,SWITCHING VOLTAGE REGULATORS 2A BOOST/INVERTING SWITCHING REGULATOR,WESCO,Ogden Manufacturing,689
Inventory Item,6010-103627-000,"SWITCHING VOLTAGE REGULATORS 60V, 300mA, SYNCHRONOUS STEP-DOWN DC-DC CONVERTER",B4621A,Ogden Manufacturing,2500
Inventory Item,6010-103627-000,"SWITCHING VOLTAGE REGULATORS 60V, 300mA, SYNCHRONOUS STEP-DOWN DC-DC CONVERTER",WESCO,Ogden Manufacturing,1419
Inventory Item,6010-103627-000,"SWITCHING VOLTAGE REGULATORS 60V, 300mA, SYNCHRONOUS STEP-DOWN DC-DC CONVERTER",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6010-103628-000,"PRECISION AMPLIFIERS DUAL/QUAD 20V, ULTRA-PRECISION, LOW-NOISE OP AMP",Suntronic,Ogden Manufacturing,0
Inventory Item,6010-103628-000,"PRECISION AMPLIFIERS DUAL/QUAD 20V, ULTRA-PRECISION, LOW-NOISE OP AMP",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6010-103628-000,"PRECISION AMPLIFIERS DUAL/QUAD 20V, ULTRA-PRECISION, LOW-NOISE OP AMP",QEC102A,Ogden Manufacturing,2750
Inventory Item,6010-103628-000,"PRECISION AMPLIFIERS DUAL/QUAD 20V, ULTRA-PRECISION, LOW-NOISE OP AMP",WESCO,Ogden Manufacturing,2072
Inventory Item,6010-103629-000,ZENER DIODES 3.3V 300mW,Receiving Dock,Ogden Manufacturing,0
Inventory Item,6010-103629-000,ZENER DIODES 3.3V 300mW,B4621A,Ogden Manufacturing,6000
Inventory Item,6010-103629-000,ZENER DIODES 3.3V 300mW,WESCO,Ogden Manufacturing,1830
Inventory Item,6010-103630-000,VOLTAGE REFERENCES DUAL OUTPUT VREF & VREF/2 VOLTAGE REF,WESCO,Ogden Manufacturing,1210
Inventory Item,6010-103630-000,VOLTAGE REFERENCES DUAL OUTPUT VREF & VREF/2 VOLTAGE REF,QEC103A,Ogden Manufacturing,3000
Inventory Item,6010-103630-000,VOLTAGE REFERENCES DUAL OUTPUT VREF & VREF/2 VOLTAGE REF,Receiving Dock,Ogden Manufacturing,0
Inventory Item,6010-103631-000,VOLTAGE REFERENCES 3.3V 50ppm/DEGC 50uA SOT23-3 SERIES,WESCO,Ogden Manufacturing,363
Inventory Item,6010-103632-000,MOSFET -12V VDS 8V VGS SOT-23,WESCO,Ogden Manufacturing,4659
Inventory Item,6010-103633-000,DIGITAL ISOLATORS 2.5 kV 1 FORWARD & 1 REVERSE 2-CHANNEL,WESCO,Ogden Manufacturing,980
